,income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,score_pos,score_neg,missing_score_pos,missing_score_neg,gender_M,gender_V,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,client_segment_5.0,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_4.0,sect_empl_6.0,sect_empl_3.0
56,-0.03992829434880316,0.540246911933296,0.365314650885153,2.5831937703477466,1.2163751163610201,0.6384820691820874,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,1.0,-2.2078286038691384,1.0,0.0,-0.8537429269514175,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,2.075797899949888,0.5595596115403932,0.0,-0.35249814411961783,-0.19291022174170488,0.9915339899092542,-0.4098750849311718,0.0,0.0,0.0,0.02550296847754401,-1.429880688013073,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
80,0.13082365331077495,1.0254365213667949,-0.5263578250474403,-0.4090329055057807,-0.4522855472547795,1.1838594825513766,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.3048066854739267,1.0,0.8742209733957916,0.0,0.0,-0.3605467718644191,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,2.075797899949888,-0.260572045586811,0.0,-0.35249814411961783,-0.19291022174170488,0.24844275121953738,-0.4098750849311718,0.0,0.0,0.0,-2.0109145419279115,-0.23303597716902844,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
486,-0.8632839574959222,0.9918459431096582,-0.6836542086399715,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-1.6233458438859283,1.0,-2.2078286038691384,0.0,0.0,-1.7784857177395395,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-1.6083853115633018,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.9161042925808374,-0.10917978378218515,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
105,0.9944397744026884,1.0264915552775566,-0.405990022773741,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.9806283340993099,1.0,0.8742209733957916,0.0,0.0,1.6122378484835747,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.8836178006136794,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,1.0,0.0,0.981358067246283,-0.025187183236715642,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
313,0.18739311543883574,0.5739599533967826,-0.04793922650340662,2.597530690527394,3.4222245284281354,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,1.0,0.7331941189565587,1.0,0.0,-0.8537429269514175,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.075797899949888,-0.7946112641812696,0.0,-0.35249814411961783,-0.19291022174170488,1.4080315943580697,-0.4098750849311718,0.0,0.0,0.0,-1.4388820209298017,-0.6013370648470837,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
342,2.165925009000979,0.15086596233225588,3.025686850568324,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,0.0,1.0,0.0,1.0,0.0,-0.9806283340993099,0.0,0.39680545310422244,0.0,0.0,0.8107940964672022,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,1.9200880970072283,0.0,-0.35249814411961783,-0.19291022174170488,0.42785574733055975,2.1081589973377852,1.0,0.0,1.0,0.6571700662289456,-0.45796271851553777,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
282,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.01655206941938245,1.0,-0.35224986210866466,0.0,0.0,0.9957426546248266,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-1.106134141694704,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.3242867505298159,0.12273722653597753,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
39,0.5289981698169779,1.1311719522397996,-0.03128072645020356,-0.4090329055057807,-0.4522855472547795,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.6261654403672359,1.0,-0.7373172424562897,0.0,0.0,-1.4085886014242908,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.1315645806753922,0.0,-0.35249814411961783,-0.19291022174170488,0.9915339899092542,-0.4098750849311718,0.0,0.0,0.0,-1.383323815370768,-1.8308880653710713,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
144,1.330625024851291,1.423867882582375,0.3061192688239303,1.2372421789998416,1.2163751163610201,1.1838594825513766,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-1.6233458438859283,1.0,0.39680545310422244,1.0,0.0,-0.6071448494079182,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.7501472102522557,1.3224727809610484,0.0,-0.35249814411961783,-0.19291022174170488,1.2388896922184207,2.3450524282907943,1.0,0.0,0.0,0.37483021974396014,1.5420260107503845,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
310,0.6629048832386851,0.8425281650786065,-0.06963459972342388,-0.4090329055057807,-0.4522855472547795,1.1838594825513766,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,1.268882950153854,1.0,0.7331941189565587,0.0,0.0,0.255948421994329,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.286691197821805,1.1253559288039623,-0.5085188256485239,0.0,-0.35249814411961783,-0.19291022174170488,0.839126395454457,-0.4098750849311718,0.0,0.0,0.0,-1.4177226700373953,-0.6013370648470837,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
275,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,0.0,-0.05356839748444563,0.0,0.0,-0.052299174935045045,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,-1.061630873478499,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,-1.177101369340813,-0.10917978378218515,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
167,-0.9164137535713724,-1.142158201533439,-0.6873249624447525,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.6261654403672359,1.0,0.1904721284239469,0.0,1.0,0.564196018923703,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.061630873478499,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,-1.177101369340813,-0.2051963444186587,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
171,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,1.268882950153854,1.0,0.1904721284239469,0.0,0.0,-0.7920934075655427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.08591768552506986,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,0.05334453192182224,1.4742631424921693,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
150,-0.21669745924752407,0.3575639556142958,-0.6217166923582447,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.6261654403672359,1.0,-1.2800392329889014,0.0,0.0,-1.7784857177395395,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,1.1253559288039623,0.01916278320076253,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-2.0688006946812307,-0.33754735993825385,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
261,-0.8015698356408028,-0.2592436513215628,0.4909037113584191,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.268882950153854,0.0,0.575539508771572,0.0,0.0,0.6874950576954526,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.1971866421077317,-0.4994353526443309,-0.04441331425095873,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,1.0,0.0,-1.3260894480068908,-0.6013370648470837,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
172,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.6233458438859283,1.0,-0.7373172424562897,0.0,0.0,1.0573921740107015,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.5784525328454173,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,1.0,0.0,0.2943446922502109,-0.46620601984937865,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
394,-0.6910539079001325,-0.700700926427501,-0.5724238082606867,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,0.7331941189565587,0.0,0.0,0.6874950576954526,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.8710824890538275,0.0,-0.35249814411961783,-0.19291022174170488,-0.04300006450375216,-0.4098750849311718,0.0,1.0,0.0,1.2716715998409944,-0.055567404158793764,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
493,-0.4605572291878467,0.9968945530492197,-0.6600121890080377,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.6592695792060008,1.0,0.575539508771572,0.0,0.0,-0.11394869432091985,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,2.0027370236944657,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-1.251085265287696,-1.8046247568139353,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
339,-0.7443645568522347,-0.18818490154705234,-0.6314199395412874,-0.4090329055057807,-0.4522855472547795,0.8026208726224764,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.3379108243126916,0.0,0.8742209733957916,0.0,0.0,0.37924746076607857,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,0.4592064782753845,-0.4098750849311718,0.0,0.0,0.0,1.1999701685958748,0.9939388455379119,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
408,0.7928886360992655,0.7601662882863643,-0.01305201861280093,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,1.0,1.0,0.0,0.0,-1.9447045987792375,1.0,0.8742209733957916,0.0,0.0,-1.5935371595819152,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.02534048501544235,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.5580397569851343,-0.1406485494627461,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
294,1.5332196837508776,0.857199970397265,0.7163455415175398,1.8614828190474744,1.2163751163610201,0.8986557734407588,4.804001599973612,1.0,1.0,1.0,1.0,0.0,0.947524195260545,1.0,-0.05356839748444563,1.0,0.0,-0.23724773309266944,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.7501472102522557,1.0808836106445077,0.0,2.9142936601685645,-0.19291022174170488,1.451432195428268,2.5546809610685846,1.0,0.0,0.0,-0.5649562136055661,0.527578204351322,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
138,0.22349167605196332,1.344226866408203,0.9661094306212553,-0.4090329055057807,2.8850357799768194,1.1406677265818028,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,1.0,1.118261499304184,1.0,0.0,-0.6071448494079182,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,1.1253559288039623,-0.05077092399613086,0.0,-0.35249814411961783,-0.19291022174170488,1.860435267385167,-0.4098750849311718,0.0,0.0,0.0,-0.9386294480637803,1.5451811230120418,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
187,-0.4322738599644465,-0.02871596028723834,-0.6456474966776339,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.01655206941938245,0.0,0.1904721284239469,0.0,0.0,0.31759794138020375,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.0380557045057866,0.0,-0.35249814411961783,-0.19291022174170488,0.6244090624410057,-0.4098750849311718,0.0,0.0,0.0,-0.8285534401781403,-0.6013370648470837,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
87,-0.9095721010723958,-1.142158201533439,-0.6873249624447525,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-1.301987088992619,1.0,0.1904721284239469,0.0,0.0,-0.42219629125029384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-1.5003059458953756,0.0,-0.35249814411961783,-0.19291022174170488,1.105518514721822,-0.4098750849311718,0.0,0.0,0.0,0.058994383291868034,-0.24271844232944775,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
272,-0.902789684403289,-1.142158201533439,-0.686406426026584,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,-0.7373172424562897,1.0,0.0,-1.0386914851090419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.7216786600422824,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,-0.36068830522429723,0.17052568935119358,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
495,0.08721485916009519,0.571038427301599,1.6522212819326034,2.6577934855008714,2.8850357799768194,1.062847189827363,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.3379108243126916,1.0,-0.35224986210866466,0.0,0.0,-0.29889725247854426,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,1.1253559288039623,-0.12070463119302424,0.0,-0.35249814411961783,-0.19291022174170488,0.8201628082328324,-0.4098750849311718,0.0,0.0,0.0,-0.29285668137228116,1.0280573993999336,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
312,-0.9164137535713724,-1.142158201533439,-0.5173130644833424,2.816637007226344,3.861139694620541,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.01655206941938245,1.0,-2.2078286038691384,0.0,0.0,-0.29889725247854426,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,3.273213172078501,-0.6547438497874829,0.0,-0.35249814411961783,-0.19291022174170488,1.92228800726258,-0.4098750849311718,0.0,0.0,0.0,-1.6177989234350016,-1.3666801345573043,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
246,-0.6508725757488728,-0.009978549579593847,-0.6708773060839608,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,0.8742209733957916,0.0,0.0,0.872443615853077,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,2.606709949485818,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,1.0,0.0,0.06729133071771833,-1.9630887832831214,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
383,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,1.0,0.8742209733957916,0.0,0.0,-1.1619905238807915,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.08591768552506986,1.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,0.05334453192182224,1.3202956723583754,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
206,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.6261654403672359,1.0,-0.05356839748444563,1.0,0.0,0.19429890260845417,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.7216786600422824,0.0,1.7086180039291816,5.496425234657328,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,-0.36068830522429723,0.17052568935119358,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
300,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,1.0,0.7331941189565587,0.0,0.0,0.6874950576954526,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.1971866421077317,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,1.1690246164028595,-0.4098750849311718,0.0,1.0,0.0,0.6153334107480244,-0.9394170265074543,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
288,-0.5987868906612962,0.09716905261335422,-0.6681535917261354,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.6592695792060008,1.0,0.39680545310422244,0.0,0.0,-0.7304438881796679,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,2.075797899949888,0.10816931963317229,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,1.7452978437631836,1.2748404018678818,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
238,0.3832369761160796,0.4004446476650796,1.2000365282724534,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,0.0,0.39680545310422244,1.0,0.0,0.31759794138020375,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,1.3415456101965648,0.0,2.9142936601685645,-0.19291022174170488,1.9037814187221966,-0.4098750849311718,0.0,0.0,0.0,0.10304610251033448,-0.7008847012370769,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
73,0.9272039111840941,0.8752025163269428,0.1719339248715534,1.2269428940852225,1.2163751163610201,1.110384525363092,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.3379108243126916,1.0,-1.2800392329889014,1.0,0.0,0.5025464995378282,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.1971866421077317,-0.4994353526443309,0.546844392050049,0.0,-0.35249814411961783,-0.19291022174170488,1.4844689561636988,-0.4098750849311718,0.0,0.0,0.0,-0.27717848031031395,-1.0144409819834332,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
139,-0.412163055270542,-1.142158201533439,1.2799462769661472,-0.4090329055057807,2.192479031004742,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.3379108243126916,1.0,0.1904721284239469,1.0,0.0,-1.1003410044949167,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-0.3432209722740487,0.0,-0.35249814411961783,-0.19291022174170488,0.5731910030879527,2.183228432455764,1.0,0.0,0.0,-0.48987053887501364,0.6633576316371796,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
453,0.21462178556123868,0.6186559273593509,-0.4888941237128347,-0.4090329055057807,-0.4522855472547795,0.8986557734407588,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.6592695792060008,1.0,-0.05356839748444563,0.0,0.0,-0.17559821370679465,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,2.075797899949888,1.9709489749686053,0.0,-0.35249814411961783,-0.19291022174170488,-0.24449221503490676,-0.4098750849311718,0.0,0.0,0.0,1.1090741284137033,-0.36961377883352176,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
441,0.8615023203314139,0.22411334004005495,0.20360069817267623,-0.4090329055057807,-0.4522855472547795,0.8986557734407588,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.9116004599404726,0.0,1.2254000342052265,0.0,0.0,0.9340931352389518,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.04475227785703656,-0.4994353526443309,0.40697697765626223,0.0,-0.35249814411961783,-0.19291022174170488,1.105518514721822,-0.4098750849311718,0.0,1.0,0.0,1.0388718141599904,1.7828222274505094,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
372,-0.8632839574959222,-1.142158201533439,-0.6799924738953919,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-1.6233458438859283,1.0,0.1904721284239469,0.0,1.0,0.00935034445082976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.47037316717749117,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,0.0034633376065134227,1.0766842926174458,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
363,-0.028784945256375722,1.0435795660254876,-0.44140231043766076,-0.4090329055057807,-0.4522855472547795,1.110384525363092,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.268882950153854,1.0,-0.05356839748444563,0.0,0.0,1.4272892903259502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,2.148962047833425,0.0,-0.35249814411961783,-0.19291022174170488,0.839126395454457,1.8473731592562284,1.0,0.0,0.0,0.5873763081444996,0.48238528559960897,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
463,1.1887757786372897,0.7477739031631095,0.627405081569685,-0.4090329055057807,-0.4522855472547795,0.8986557734407588,-0.20815979745000354,0.0,1.0,0.0,0.0,0.0,0.3048066854739267,1.0,-2.2078286038691384,0.0,0.0,-0.7304438881796679,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.6612813674631473,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,2.552076639962843,1.0,0.0,0.0,-0.22715525390291721,-0.7008847012370769,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
351,1.3946622304783574,1.1500609669068798,0.3931636131444709,-0.4090329055057807,-0.4522855472547795,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.3379108243126916,1.0,2.0460508701844207,0.0,0.0,-0.6071448494079182,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.7501472102522557,1.157174927586573,0.0,-0.35249814411961783,-0.19291022174170488,1.476342041583722,-0.4098750849311718,0.0,0.0,0.0,-0.03392366093872094,-1.8532766075413312,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
473,2.4261973069552227,1.6363765043273528,1.097399668228524,2.143578634108188,2.192479031004742,1.1838594825513766,4.804001599973612,1.0,1.0,1.0,1.0,0.0,0.947524195260545,0.0,1.0017952811895592,0.0,0.0,-0.3605467718644191,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.286691197821805,1.1253559288039623,-0.057128533741302986,0.0,-0.35249814411961783,-0.19291022174170488,0.4592064782753845,2.614994559070347,1.0,0.0,0.0,-0.14702531420092058,0.5973745320412235,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
242,-0.5245408772032828,0.17719865225341275,-0.6376277896592096,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.3048066854739267,1.0,0.8742209733957916,0.0,0.0,-1.5318876401960404,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.6801742887681713,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,1.090223638754168,-0.6013370648470837,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
327,0.7940506104508649,1.1445352043064791,0.03128389431171784,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,1.0,0.0,0.0,0.0,0.3048066854739267,1.0,0.575539508771572,0.0,0.0,1.9204854454129487,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.8647248793086553,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,1.0,1.0,-0.20294394705321592,-0.6307357076712041,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
244,1.383434904138868,0.9048340660258462,1.116420077163438,2.4608651351035964,1.2163751163610201,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-1.301987088992619,1.0,-0.7373172424562897,1.0,0.0,0.5025464995378282,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,1.9200880970072283,0.0,1.7086180039291816,-0.19291022174170488,1.657455251497783,-0.4098750849311718,0.0,0.0,0.0,0.5246955837526414,0.3114935498515043,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
415,-0.03545191512964518,0.47200448977080683,-0.5826666340873068,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.6592695792060008,1.0,-2.2078286038691384,0.0,0.0,1.4272892903259502,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,1.0506390121465974,-0.4098750849311718,0.0,1.0,0.0,0.5342997576091931,-0.4670923846319537,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
