,income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,score_pos,score_neg,missing_score_pos,missing_score_neg,gender_M,gender_V,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,client_segment_5.0,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_4.0,sect_empl_6.0,sect_empl_3.0,outcome_profit
122,-0.8568891119286306,-1.142158201533439,-0.3810941086779603,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.301987088992619,1.0,0.1904721284239469,0.0,0.0,-0.7920934075655427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.04459322218145104,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,1.4199513827690822,-0.9394170265074544,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.660829353173616
56,-0.03992829434880316,0.540246911933296,0.36531465088515297,2.5831937703477466,1.21637511636102,0.6384820691820874,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,1.0,-2.2078286038691384,1.0,0.0,-0.8537429269514175,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,2.0757978999498885,0.5595596115403932,0.0,-0.35249814411961783,-0.19291022174170488,0.9915339899092542,-0.4098750849311718,0.0,0.0,0.0,0.02550296847754401,-1.4298806880130732,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.517626025813043
80,0.13082365331077495,1.0254365213667949,-0.5263578250474403,-0.4090329055057807,-0.4522855472547795,1.1838594825513766,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.3048066854739267,1.0,0.8742209733957916,0.0,0.0,-0.3605467718644191,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,2.0757978999498885,-0.260572045586811,0.0,-0.35249814411961783,-0.19291022174170488,0.24844275121953735,-0.4098750849311718,0.0,0.0,0.0,-2.0109145419279115,-0.23303597716902846,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.295057553639704
486,-0.8632839574959222,0.9918459431096582,-0.6836542086399715,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-1.6233458438859285,1.0,-2.2078286038691384,0.0,0.0,-1.7784857177395397,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-1.6083853115633018,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.9161042925808374,-0.10917978378218517,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.49168560945383
105,0.9944397744026884,1.0264915552775566,-0.405990022773741,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.98062833409931,1.0,0.8742209733957916,0.0,0.0,1.6122378484835749,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.8836178006136794,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,1.0,0.0,0.981358067246283,-0.025187183236715642,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.6659187645267135
313,0.18739311543883572,0.5739599533967826,-0.047939226503406616,2.5975306905273943,3.4222245284281354,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,1.0,0.7331941189565587,1.0,0.0,-0.8537429269514175,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.0757978999498885,-0.7946112641812696,0.0,-0.35249814411961783,-0.19291022174170488,1.4080315943580697,-0.4098750849311718,0.0,0.0,0.0,-1.4388820209298017,-0.6013370648470837,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.324530988487052
342,2.165925009000979,0.15086596233225588,3.0256868505683236,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,0.0,1.0,0.0,1.0,0.0,-0.98062833409931,0.0,0.3968054531042224,0.0,0.0,0.8107940964672022,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,1.9200880970072285,0.0,-0.35249814411961783,-0.19291022174170488,0.42785574733055975,2.108158997337785,1.0,0.0,1.0,0.6571700662289456,-0.4579627185155378,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7.880261213481697
282,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.01655206941938245,1.0,-0.35224986210866466,0.0,0.0,0.9957426546248266,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-1.1061341416947041,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.3242867505298159,0.12273722653597753,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.490361340311907
39,0.5289981698169779,1.1311719522397996,-0.031280726450203564,-0.4090329055057807,-0.4522855472547795,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.6261654403672359,1.0,-0.7373172424562897,0.0,0.0,-1.4085886014242908,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.1315645806753922,0.0,-0.35249814411961783,-0.19291022174170488,0.9915339899092542,-0.4098750849311718,0.0,0.0,0.0,-1.383323815370768,-1.8308880653710715,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.219762267229455
144,1.330625024851291,1.4238678825823752,0.3061192688239303,1.2372421789998416,1.21637511636102,1.1838594825513766,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-1.6233458438859285,1.0,0.3968054531042224,1.0,0.0,-0.6071448494079182,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.750147210252256,1.3224727809610484,0.0,-0.35249814411961783,-0.19291022174170488,1.2388896922184207,2.3450524282907943,1.0,0.0,0.0,0.37483021974396014,1.5420260107503845,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.1536383719766405
310,0.6629048832386851,0.8425281650786065,-0.06963459972342388,-0.4090329055057807,-0.4522855472547795,1.1838594825513766,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,1.268882950153854,1.0,0.7331941189565587,0.0,0.0,0.255948421994329,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.286691197821805,1.1253559288039623,-0.5085188256485239,0.0,-0.35249814411961783,-0.19291022174170488,0.8391263954544571,-0.4098750849311718,0.0,0.0,0.0,-1.4177226700373953,-0.6013370648470837,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.168388296482306
275,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,0.0,-0.05356839748444563,0.0,0.0,-0.05229917493504505,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,-1.0616308734784992,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,-1.177101369340813,-0.10917978378218517,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.708879599616838
167,-0.9164137535713724,-1.142158201533439,-0.6873249624447525,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.6261654403672359,1.0,0.1904721284239469,0.0,1.0,0.564196018923703,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.0616308734784992,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,-1.177101369340813,-0.2051963444186587,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7.486761287090129
171,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,1.268882950153854,1.0,0.1904721284239469,0.0,0.0,-0.7920934075655427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.08591768552506986,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,0.05334453192182224,1.4742631424921693,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7.531620869557785
150,-0.21669745924752407,0.3575639556142958,-0.6217166923582447,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.6261654403672359,1.0,-1.2800392329889014,0.0,0.0,-1.7784857177395397,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,1.1253559288039623,0.01916278320076253,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-2.0688006946812307,-0.33754735993825385,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7.833844703131611
261,-0.8015698356408028,-0.2592436513215628,0.4909037113584191,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.268882950153854,0.0,0.575539508771572,0.0,0.0,0.6874950576954526,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.1971866421077315,-0.4994353526443309,-0.04441331425095873,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,1.0,0.0,-1.3260894480068908,-0.6013370648470837,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.650523478521905
172,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.6233458438859285,1.0,-0.7373172424562897,0.0,0.0,1.0573921740107015,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.5784525328454173,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,1.0,0.0,0.2943446922502109,-0.4662060198493786,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.397651362222503
394,-0.6910539079001325,-0.700700926427501,-0.5724238082606867,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,0.7331941189565587,0.0,0.0,0.6874950576954526,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.8710824890538275,0.0,-0.35249814411961783,-0.19291022174170488,-0.04300006450375216,-0.4098750849311718,0.0,1.0,0.0,1.2716715998409944,-0.055567404158793764,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.298015106074989
493,-0.4605572291878467,0.9968945530492196,-0.6600121890080377,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.6592695792060008,1.0,0.575539508771572,0.0,0.0,-0.11394869432091985,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,2.0027370236944657,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-1.251085265287696,-1.8046247568139355,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.638507729214992
339,-0.7443645568522347,-0.18818490154705236,-0.6314199395412874,-0.4090329055057807,-0.4522855472547795,0.8026208726224764,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.3379108243126916,0.0,0.8742209733957916,0.0,0.0,0.37924746076607857,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,0.4006193679110901,0.0,-0.35249814411961783,-0.19291022174170488,0.4592064782753845,-0.4098750849311718,0.0,0.0,0.0,1.1999701685958748,0.993938845537912,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.058940265694984
408,0.7928886360992655,0.7601662882863643,-0.01305201861280093,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,1.0,1.0,0.0,0.0,-1.9447045987792373,1.0,0.8742209733957916,0.0,0.0,-1.5935371595819152,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.02534048501544235,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.5580397569851343,-0.1406485494627461,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.4173013498441795
294,1.5332196837508776,0.8571999703972649,0.7163455415175398,1.8614828190474744,1.21637511636102,0.8986557734407588,4.8040015999736125,1.0,1.0,1.0,1.0,0.0,0.947524195260545,1.0,-0.05356839748444563,1.0,0.0,-0.23724773309266944,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.750147210252256,1.0808836106445077,0.0,2.9142936601685645,-0.19291022174170488,1.451432195428268,2.554680961068585,1.0,0.0,0.0,-0.5649562136055661,0.5275782043513221,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.5810801733626825
138,0.22349167605196327,1.3442268664082029,0.9661094306212552,-0.4090329055057807,2.88503577997682,1.1406677265818028,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,1.0,1.118261499304184,1.0,0.0,-0.6071448494079182,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,1.1253559288039623,-0.05077092399613086,0.0,-0.35249814411961783,-0.19291022174170488,1.860435267385167,-0.4098750849311718,0.0,0.0,0.0,-0.9386294480637803,1.5451811230120418,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.193024723647264
187,-0.4322738599644465,-0.028715960287238336,-0.6456474966776339,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.01655206941938245,0.0,0.1904721284239469,0.0,0.0,0.3175979413802037,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.0380557045057866,0.0,-0.35249814411961783,-0.19291022174170488,0.6244090624410057,-0.4098750849311718,0.0,0.0,0.0,-0.8285534401781403,-0.6013370648470837,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.131584755306127
87,-0.9095721010723958,-1.142158201533439,-0.6873249624447525,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-1.301987088992619,1.0,0.1904721284239469,0.0,0.0,-0.42219629125029373,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-1.5003059458953756,0.0,-0.35249814411961783,-0.19291022174170488,1.105518514721822,-0.4098750849311718,0.0,0.0,0.0,0.058994383291868034,-0.2427184423294477,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6.769388284845479
272,-0.9027896844032891,-1.142158201533439,-0.6864064260265839,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,-0.7373172424562897,1.0,0.0,-1.038691485109042,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.7216786600422824,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,-0.3606883052242972,0.17052568935119358,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.692719165589791
495,0.08721485916009519,0.571038427301599,1.6522212819326034,2.657793485500872,2.88503577997682,1.0628471898273628,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.3379108243126916,1.0,-0.35224986210866466,0.0,0.0,-0.29889725247854426,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,1.1253559288039623,-0.12070463119302426,0.0,-0.35249814411961783,-0.19291022174170488,0.8201628082328324,-0.4098750849311718,0.0,0.0,0.0,-0.2928566813722812,1.0280573993999336,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.687211985280785
312,-0.9164137535713724,-1.142158201533439,-0.5173130644833424,2.8166370072263436,3.8611396946205407,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.01655206941938245,1.0,-2.2078286038691384,0.0,0.0,-0.29889725247854426,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,3.2732131720785014,-0.6547438497874829,0.0,-0.35249814411961783,-0.19291022174170488,1.92228800726258,-0.4098750849311718,0.0,0.0,0.0,-1.6177989234350016,-1.3666801345573043,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.454871498839002
246,-0.6508725757488728,-0.009978549579593848,-0.6708773060839608,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,0.8742209733957916,0.0,0.0,0.8724436158530771,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,2.6067099494858184,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,1.0,0.0,0.06729133071771833,-1.9630887832831212,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.738363388641966
383,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,1.0,0.8742209733957916,0.0,0.0,-1.1619905238807915,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.08591768552506986,1.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,0.05334453192182224,1.3202956723583754,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7.319775297761201
206,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.6261654403672359,1.0,-0.05356839748444563,1.0,0.0,0.19429890260845414,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.7216786600422824,0.0,1.7086180039291816,5.496425234657328,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,-0.3606883052242972,0.17052568935119358,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7.631186448918238
300,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,1.0,0.7331941189565587,0.0,0.0,0.6874950576954526,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.1971866421077315,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,1.1690246164028597,-0.4098750849311718,0.0,1.0,0.0,0.6153334107480244,-0.9394170265074544,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.071060748074915
288,-0.5987868906612962,0.09716905261335422,-0.6681535917261354,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.6592695792060008,1.0,0.3968054531042224,0.0,0.0,-0.7304438881796679,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,2.0757978999498885,0.10816931963317228,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,1.7452978437631836,1.2748404018678818,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.535645506755828
238,0.3832369761160796,0.4004446476650796,1.2000365282724534,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,0.0,0.3968054531042224,1.0,0.0,0.3175979413802037,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,1.3415456101965648,0.0,2.9142936601685645,-0.19291022174170488,1.9037814187221969,-0.4098750849311718,0.0,0.0,0.0,0.10304610251033447,-0.7008847012370769,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6.98322819656575
73,0.927203911184094,0.8752025163269428,0.1719339248715534,1.2269428940852225,1.21637511636102,1.110384525363092,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.3379108243126916,1.0,-1.2800392329889014,1.0,0.0,0.5025464995378282,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.1971866421077315,-0.4994353526443309,0.546844392050049,0.0,-0.35249814411961783,-0.19291022174170488,1.4844689561636988,-0.4098750849311718,0.0,0.0,0.0,-0.27717848031031395,-1.0144409819834332,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.2614042882868075
139,-0.41216305527054203,-1.142158201533439,1.2799462769661472,-0.4090329055057807,2.192479031004742,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.3379108243126916,1.0,0.1904721284239469,1.0,0.0,-1.100341004494917,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-0.3432209722740487,0.0,-0.35249814411961783,-0.19291022174170488,0.5731910030879527,2.1832284324557643,1.0,0.0,0.0,-0.4898705388750136,0.6633576316371796,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.068177263118892
453,0.21462178556123868,0.6186559273593509,-0.4888941237128347,-0.4090329055057807,-0.4522855472547795,0.8986557734407588,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.6592695792060008,1.0,-0.05356839748444563,0.0,0.0,-0.17559821370679465,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,2.0757978999498885,1.970948974968605,0.0,-0.35249814411961783,-0.19291022174170488,-0.2444922150349068,-0.4098750849311718,0.0,0.0,0.0,1.1090741284137031,-0.36961377883352176,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.619977703119706
441,0.8615023203314139,0.22411334004005493,0.20360069817267626,-0.4090329055057807,-0.4522855472547795,0.8986557734407588,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.9116004599404728,0.0,1.2254000342052265,0.0,0.0,0.9340931352389518,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.04475227785703656,-0.4994353526443309,0.40697697765626223,0.0,-0.35249814411961783,-0.19291022174170488,1.105518514721822,-0.4098750849311718,0.0,1.0,0.0,1.0388718141599904,1.7828222274505094,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6.925339828827129
372,-0.8632839574959222,-1.142158201533439,-0.6799924738953919,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-1.6233458438859285,1.0,0.1904721284239469,0.0,1.0,0.009350344450829759,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.4703731671774912,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,0.003463337606513423,1.0766842926174458,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.64612340517617
363,-0.02878494525637572,1.0435795660254876,-0.4414023104376608,-0.4090329055057807,-0.4522855472547795,1.110384525363092,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.268882950153854,1.0,-0.05356839748444563,0.0,0.0,1.4272892903259502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,2.1489620478334253,0.0,-0.35249814411961783,-0.19291022174170488,0.8391263954544571,1.8473731592562284,1.0,0.0,0.0,0.5873763081444996,0.482385285599609,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7.123081775732439
463,1.1887757786372897,0.7477739031631095,0.627405081569685,-0.4090329055057807,-0.4522855472547795,0.8986557734407588,-0.20815979745000354,0.0,1.0,0.0,0.0,0.0,0.3048066854739267,1.0,-2.2078286038691384,0.0,0.0,-0.7304438881796679,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.6612813674631473,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,2.552076639962843,1.0,0.0,0.0,-0.2271552539029172,-0.7008847012370769,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8.282689637617198
351,1.3946622304783574,1.1500609669068798,0.3931636131444709,-0.4090329055057807,-0.4522855472547795,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.3379108243126916,1.0,2.0460508701844207,0.0,0.0,-0.6071448494079182,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.750147210252256,1.157174927586573,0.0,-0.35249814411961783,-0.19291022174170488,1.4763420415837218,-0.4098750849311718,0.0,0.0,0.0,-0.033923660938720936,-1.8532766075413312,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.30234984931624
473,2.4261973069552227,1.6363765043273528,1.097399668228524,2.143578634108188,2.192479031004742,1.1838594825513766,4.8040015999736125,1.0,1.0,1.0,1.0,0.0,0.947524195260545,0.0,1.0017952811895592,0.0,0.0,-0.3605467718644191,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.286691197821805,1.1253559288039623,-0.057128533741302986,0.0,-0.35249814411961783,-0.19291022174170488,0.4592064782753845,2.6149945590703467,1.0,0.0,0.0,-0.14702531420092058,0.5973745320412235,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7.483653192711961
242,-0.5245408772032828,0.17719865225341275,-0.6376277896592096,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.3048066854739267,1.0,0.8742209733957916,0.0,0.0,-1.5318876401960404,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.6801742887681713,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,1.090223638754168,-0.6013370648470837,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.591555031347343
